werknemer_ID,functie,jaren_in_dienst,leeftijd,opleiding,communicatievaardigheid,expertise,niveau_veiligheidsonderzoek,verdacht_gedrag
41270,DevOps Engineer,10,45,HBO,6.215216184182643,ML-Ops,B,False
16124,Staf,2,35,PhD,5.912174143850978,Other,C,False
32566,Staf,1,22,WO,6.5810764418469585,Other,C,False
62730,DevOps Engineer,0,23,HBO,6.403743469523819,ML-Ops,A,False
105374,Data Scientist,14,37,HBO,5.290712091356039,Generalist,A,False
71882,DevOps Engineer,7,30,WO,8.38384973787303,ML-Ops,A,False
93814,Data Engineer,5,33,WO,6.720802096222557,Data pipelines,B,False
229643,DevOps Engineer,1,22,WO,7.85709618842765,ML-Ops,B,False
27809,Data Scientist,7,44,MBO,8.292425668631724,Agent-based modelling,B,False
149798,Data Scientist,2,25,WO,6.040977171250867,NLP,A,False
129703,DevOps Engineer,10,59,PhD,6.652675051688298,ML-Ops,B,False
102484,Staf,1,37,PhD,5.399927356253305,Other,A,False
35332,DevOps Engineer,13,36,PhD,7.3988103844799635,ML-Ops,A,False
238767,Data Scientist,7,30,PhD,7.699301396334753,NLP,A,False
148036,Data Scientist,4,40,WO,8.487007612144682,Vision,A,False
95532,Data Scientist,1,40,WO,5.9333241287423855,Vision,B,False
188337,Data Scientist,4,39,PhD,7.942782234709835,Vision,B,False
89511,Data Engineer,0,23,HBO,5.687347650342466,Data storage,B,False
114645,Staf,11,34,MBO,7.776115986412654,Other,C,False
91636,Data Scientist,7,42,PhD,5.880854779130601,Generalist,B,False
130165,Staf,1,28,HBO,7.8355941197065615,Other,B,False
199908,Staf,8,46,WO,8.398506872583516,Other,B,False
218461,DevOps Engineer,3,26,MBO,8.024669163966893,ML-Ops,A,False
168382,Staf,16,42,PhD,8.496287172952794,Other,B,False
117176,Data Scientist,5,28,MBO,6.856221780385903,Generalist,B,False
131007,DevOps Engineer,5,28,HBO,8.017537468636204,ML-Ops,B,False
239920,Data Engineer,16,62,PhD,6.371885823155179,Generalist,B,False
86679,DevOps Engineer,3,26,HBO,6.187732406936819,ML-Ops,A,False
197497,Staf,4,34,PhD,6.190608282338054,Other,B,False
46402,Data Scientist,5,36,WO,7.329402838763917,Generalist,B,False
98827,Data Engineer,3,41,WO,8.069425856763361,Data storage,A,False
23974,Data Scientist,8,45,PhD,7.063633772981015,Generalist,A,False
173198,Data Scientist,6,29,WO,7.713000990479083,Generalist,B,False
69527,Data Scientist,7,30,WO,6.802750234125307,Generalist,B,False
112849,Data Scientist,10,38,PhD,8.574874672337902,Generalist,B,False
183587,DevOps Engineer,11,44,MBO,5.892905932135159,ML-Ops,B,False
226258,Data Engineer,3,26,PhD,7.0698412647850954,Data pipelines,B,False
239052,Data Engineer,8,36,PhD,7.6211107177605015,Generalist,A,False
144791,Staf,8,31,MBO,7.537697244413922,Other,C,False
34276,Staf,1,24,PhD,6.77399747624863,Other,B,False
29294,Data Scientist,10,36,PhD,7.2146296581026,NLP,B,False
90963,Data Engineer,0,36,MBO,8.04084466423701,Generalist,B,False
137019,Data Scientist,6,29,WO,6.0676142254369045,NLP,A,False
223359,Data Engineer,5,45,HBO,7.464923163990384,Data pipelines,B,False
216031,Data Engineer,3,26,MBO,6.904935116612056,Generalist,C,False
179278,Staf,4,32,WO,6.958634019076608,Other,A,False
88802,Data Engineer,5,32,WO,6.524107074951193,Generalist,B,False
236621,Data Scientist,4,27,MBO,6.5092051742024495,Generalist,A,False
88941,DevOps Engineer,5,37,WO,6.194754813372146,ML-Ops,A,False
69993,Staf,2,25,PhD,7.986043555936985,Other,A,False
229311,DevOps Engineer,4,35,MBO,6.549428939062869,ML-Ops,B,False
163139,Data Engineer,3,26,PhD,6.723119392710827,Generalist,B,False
186243,Data Scientist,6,45,MBO,5.891333044170043,Generalist,B,False
48278,Data Scientist,4,27,MBO,7.252347673947277,Generalist,B,False
77843,Data Scientist,6,54,WO,7.389820656339905,Generalist,B,False
154176,Staf,8,42,HBO,6.79402950095393,Other,C,False
198645,Data Scientist,0,44,MBO,7.707812105644605,Generalist,B,False
43827,DevOps Engineer,4,27,MBO,6.5063774339507,ML-Ops,A,False
153231,DevOps Engineer,9,37,MBO,7.56118865127302,ML-Ops,A,False
126136,DevOps Engineer,9,49,HBO,6.7974899809912985,ML-Ops,B,False
173322,Data Scientist,12,53,WO,7.963582169255624,Geo,B,False
20114,Data Scientist,0,30,MBO,6.911851761214345,Geo,A,False
37963,Data Scientist,0,27,MBO,9.34462392310662,Agent-based modelling,B,False
223218,Data Scientist,17,40,HBO,6.644568163932891,Generalist,B,False
234268,Data Scientist,1,38,PhD,5.855247290153535,Generalist,B,False
33229,Staf,11,34,PhD,7.068270952623715,Other,A,False
75046,Data Scientist,3,37,MBO,6.9611325603448,Vision,B,False
198075,Data Scientist,9,32,HBO,6.20725321727564,Structured data,A,False
78851,Data Engineer,7,30,MBO,7.008583081046257,Data pipelines,B,False
168661,Staf,9,40,HBO,5.517290437175566,Other,A,False
125313,Data Scientist,4,31,WO,7.2067835719837685,Vision,A,False
136203,Data Engineer,15,38,HBO,7.134337533023634,Generalist,B,False
195639,Data Engineer,11,37,WO,6.968389343145913,Data pipelines,B,False
112256,DevOps Engineer,6,44,HBO,7.752072471475909,ML-Ops,A,False
81777,DevOps Engineer,4,44,MBO,8.077526186813088,ML-Ops,B,False
40450,Data Scientist,2,47,HBO,5.727335708117815,Generalist,B,False
12621,Data Engineer,1,37,MBO,5.948409841211977,Data storage,B,False
169135,Data Engineer,12,36,WO,9.068952689180456,Data storage,B,False
138102,Data Scientist,7,30,MBO,6.1447283556639665,Agent-based modelling,B,False
25570,Data Scientist,3,29,HBO,7.422768039938623,Generalist,A,False
110868,DevOps Engineer,6,35,PhD,8.289042988968529,ML-Ops,B,False
58962,Data Engineer,9,40,MBO,6.827476273516862,Data pipelines,B,False
15661,Data Scientist,8,31,WO,6.944718133767417,Generalist,A,False
162578,Data Scientist,10,42,HBO,5.543109479655286,Generalist,B,False
10937,Staf,4,27,MBO,6.338885964740009,Other,A,False
167048,Staf,4,41,MBO,7.304761017427923,Other,A,False
37346,Staf,7,42,WO,8.338190759819753,Other,B,False
94076,Data Scientist,1,27,HBO,6.6486119187417225,Generalist,B,False
218181,Data Scientist,5,33,PhD,6.652963865563117,Agent-based modelling,B,False
181941,Data Engineer,17,63,WO,6.375590161712041,Generalist,C,False
228498,DevOps Engineer,0,31,PhD,7.599616947926026,ML-Ops,B,False
139537,Data Scientist,13,36,PhD,6.9567753700384145,NLP,A,False
170079,Data Engineer,7,30,MBO,8.780691008834618,Data pipelines,B,False
179788,Staf,1,42,MBO,5.985576568989661,Other,A,False
93921,Data Scientist,9,38,MBO,8.572240061744813,NLP,A,False
190530,Data Scientist,8,38,HBO,8.117206191851443,Generalist,A,False
120679,Data Engineer,1,32,WO,7.143812922261397,Data storage,B,False
200843,DevOps Engineer,8,47,HBO,7.6167994115370545,ML-Ops,A,False
205617,Staf,1,24,MBO,7.5025288277995354,Other,A,False
93963,Staf,8,31,HBO,9.199589692771635,Other,B,False
38466,Data Scientist,6,47,WO,6.52152576844417,Generalist,A,False
95780,Data Scientist,4,27,HBO,7.597759833354663,Generalist,B,False
101771,Staf,6,38,PhD,7.379448603443477,Other,B,False
53346,Data Scientist,4,28,WO,6.168014976283853,NLP,B,False
120680,DevOps Engineer,6,51,PhD,6.39888425563819,ML-Ops,B,False
232097,Staf,5,35,MBO,5.840956689255197,Other,A,False
34933,DevOps Engineer,2,43,WO,6.866830678428566,ML-Ops,A,False
34509,Staf,2,28,WO,7.902544545834735,Other,B,False
208428,Data Scientist,8,31,HBO,10.0,Geo,A,False
138643,Data Engineer,10,43,WO,8.639694292608567,Generalist,A,False
230321,Data Scientist,7,43,HBO,7.41483453840425,Generalist,A,False
14038,Staf,14,44,MBO,8.018810932243149,Other,B,False
24039,Data Scientist,6,36,HBO,7.470607926456086,Generalist,B,False
130721,Staf,12,46,PhD,5.708651023836053,Other,B,False
181579,DevOps Engineer,11,48,WO,6.856662747045969,ML-Ops,B,False
132805,Data Scientist,5,28,HBO,9.06012796490556,Generalist,A,False
130602,Staf,11,37,MBO,6.662441739108372,Other,B,False
25783,DevOps Engineer,6,45,HBO,6.7178421823294325,ML-Ops,B,False
88877,Data Engineer,8,48,WO,6.178412601953327,Data storage,B,False
26178,Data Engineer,8,31,MBO,6.692805177964157,Data pipelines,B,False
38647,Data Scientist,13,36,HBO,6.969424125323858,Geo,B,False
126465,Data Scientist,2,25,PhD,9.34405614898349,Generalist,B,False
209400,DevOps Engineer,8,46,WO,6.05086042352599,ML-Ops,A,False
174568,Data Scientist,10,36,HBO,7.218992210681959,Vision,B,False
138490,DevOps Engineer,12,37,HBO,7.101093669417661,ML-Ops,A,False
225133,Staf,5,35,WO,8.100769875389856,Other,A,False
49381,DevOps Engineer,11,35,PhD,5.643737594823709,ML-Ops,B,False
26633,Staf,6,29,HBO,7.223297426693649,Other,B,False
230856,Data Scientist,9,34,WO,7.2634884178994135,NLP,A,False
157647,Data Scientist,6,29,WO,5.849150886740944,Vision,A,False
238601,Data Engineer,11,43,MBO,6.01698963789574,Generalist,A,False
178425,Data Scientist,8,31,HBO,7.340026241568765,Generalist,B,False
55988,DevOps Engineer,8,31,HBO,6.680943293848959,ML-Ops,B,False
159936,DevOps Engineer,7,40,MBO,6.611506579905324,ML-Ops,B,False
20886,Staf,8,53,WO,7.551165606881085,Other,C,False
21264,Data Scientist,0,51,WO,7.470441799820173,Geo,B,False
147597,Staf,7,30,WO,5.403690466255645,Other,B,False
188984,DevOps Engineer,16,66,HBO,7.975974887500699,ML-Ops,B,False
210901,Data Engineer,0,23,PhD,6.845036754368174,Data storage,B,False
126180,Data Scientist,11,38,WO,6.9904052414967115,Generalist,B,False
64884,Data Scientist,8,32,HBO,7.429436877712556,NLP,B,False
61210,Data Engineer,10,56,HBO,6.366875320915321,Data storage,B,False
55658,Data Scientist,12,41,PhD,5.7560623170958385,Agent-based modelling,B,False
182934,Staf,2,31,WO,6.689507484102271,Other,C,False
235566,Data Scientist,13,36,WO,6.885583784151012,Structured data,B,False
161570,Staf,2,25,WO,8.785278867365186,Other,A,False
153997,Data Scientist,4,27,MBO,7.472691964692946,Structured data,A,False
59793,Data Scientist,11,37,WO,6.271903500553711,Agent-based modelling,A,False
84598,Staf,9,33,PhD,6.962114254288292,Other,C,False
216443,DevOps Engineer,6,37,WO,6.10446173255264,ML-Ops,A,False
157091,Data Scientist,11,34,WO,7.732778901953098,Agent-based modelling,B,False
203328,Staf,4,54,PhD,6.965361269306018,Other,A,False
127910,Data Engineer,8,31,PhD,5.441934866566879,Generalist,B,False
119168,Data Engineer,4,27,HBO,6.78624834816948,Generalist,B,False
47154,Data Scientist,7,30,MBO,6.490813626638625,Generalist,B,False
119857,Data Engineer,4,32,WO,7.5208115117874765,Data pipelines,B,False
120668,Data Engineer,8,39,MBO,6.7628427720698125,Data pipelines,C,False
20662,Staf,1,24,PhD,7.987832887298125,Other,B,False
76819,DevOps Engineer,4,33,PhD,7.926012184101611,ML-Ops,B,False
67508,Data Scientist,9,35,MBO,5.918890690191834,Geo,C,False
177817,DevOps Engineer,7,44,WO,6.405906685877445,ML-Ops,B,False
60993,Data Scientist,1,24,WO,5.570091909086976,Generalist,C,False
212790,Staf,8,31,MBO,5.991875263468294,Other,A,False
12056,Staf,1,24,WO,5.557454481397851,Other,A,False
212614,DevOps Engineer,3,35,HBO,5.529742447409798,ML-Ops,B,False
92684,Data Scientist,10,45,HBO,6.529222125315622,Vision,B,False
138377,Data Engineer,5,37,HBO,7.29018479642761,Data pipelines,B,False
112866,Data Scientist,7,37,MBO,9.322236158579114,Agent-based modelling,B,False
66117,DevOps Engineer,5,35,MBO,6.661821292490402,ML-Ops,A,False
226657,DevOps Engineer,6,29,WO,7.811881970732429,ML-Ops,A,False
150609,DevOps Engineer,8,32,MBO,6.588320844914535,ML-Ops,B,False
35358,DevOps Engineer,4,37,PhD,6.527835114130371,ML-Ops,B,False
115700,Data Scientist,8,37,WO,7.502691816322758,Structured data,A,False
28605,DevOps Engineer,11,43,PhD,7.87111526053736,ML-Ops,B,False
173495,Staf,2,28,MBO,7.102581798911621,Other,C,False
108563,Data Scientist,4,34,MBO,7.148786008078805,Agent-based modelling,B,False
58156,Staf,5,46,HBO,6.384188679563248,Other,B,False
123951,DevOps Engineer,10,34,MBO,5.496808360917498,ML-Ops,A,False
29217,Data Engineer,8,41,HBO,7.408897576258739,Data pipelines,B,False
86175,Data Scientist,9,34,MBO,7.646621198685875,Agent-based modelling,A,False
207338,Data Engineer,6,38,WO,7.452986288804395,Data storage,A,False
224127,Data Scientist,7,54,WO,8.004470869663635,Vision,B,False
107112,DevOps Engineer,0,27,HBO,8.11037667576505,ML-Ops,B,False
195296,Data Engineer,13,36,WO,6.844150630430296,Data pipelines,A,False
98975,Data Scientist,6,29,PhD,7.793138277378393,Generalist,B,False
55988,Data Scientist,4,27,WO,6.444669656297673,Generalist,A,False
126419,Data Engineer,4,29,WO,8.158794001345996,Data pipelines,B,False
102212,Data Scientist,6,36,PhD,6.88974188324492,Generalist,A,False
38472,Data Scientist,13,39,HBO,7.703455385580289,Generalist,A,False
59106,Staf,2,25,HBO,7.310712561259254,Other,B,False
201010,DevOps Engineer,7,30,HBO,9.327207920311283,ML-Ops,A,False
187704,Staf,19,50,WO,7.191783066079068,Other,C,False
146630,Data Scientist,0,31,PhD,8.981106946970103,Geo,A,True
154641,Data Scientist,9,32,WO,5.639600091426924,Generalist,B,False
209649,DevOps Engineer,3,35,WO,5.480680161740322,ML-Ops,A,False
50832,Staf,12,39,WO,8.02441976826101,Other,C,False
191988,DevOps Engineer,2,33,MBO,7.481004835043934,ML-Ops,B,False
20924,Data Engineer,7,41,PhD,8.528916781374926,Generalist,A,False
75684,Staf,7,34,PhD,7.040920297682606,Other,C,False
219299,Data Scientist,4,34,HBO,7.735243387156356,Generalist,B,False
99588,Staf,2,25,MBO,7.564178802707755,Other,C,False
229259,Data Scientist,6,37,HBO,8.208921879387923,NLP,B,False
206899,Staf,8,33,PhD,8.139869757907904,Other,A,False
168303,Data Scientist,13,43,HBO,6.137348818122445,Agent-based modelling,B,False
97234,Staf,0,33,HBO,7.218917657542368,Other,B,False
19130,Data Scientist,7,30,HBO,6.891478465878712,Generalist,B,False
105758,Staf,4,33,MBO,9.176131253074916,Other,A,False
113429,Data Scientist,4,46,WO,6.742095463116242,NLP,C,False
80473,Data Scientist,6,38,PhD,7.850744758129552,Geo,B,False
54538,Staf,2,32,HBO,8.294110543937013,Other,C,False
20546,Data Scientist,9,35,PhD,7.4821329570488215,Geo,B,False
208405,DevOps Engineer,1,33,WO,6.262107843964616,ML-Ops,B,False
127743,Data Scientist,5,58,HBO,6.57050124360455,Generalist,A,False
10359,Staf,5,34,MBO,6.384600612144986,Other,B,False
206370,Data Scientist,8,31,PhD,6.096961879008316,Structured data,B,False
182142,Data Engineer,2,29,WO,7.871179706753056,Data pipelines,B,False
109416,DevOps Engineer,1,24,PhD,6.099056556059935,ML-Ops,B,False
34109,Data Engineer,5,38,MBO,5.9773896427806426,Data pipelines,B,False
49861,Data Scientist,1,24,WO,7.606826876838769,Generalist,C,False
213027,Data Scientist,2,41,PhD,7.466515352906972,Generalist,B,False
168489,Data Engineer,3,26,HBO,5.823173779125117,Generalist,B,False
71723,DevOps Engineer,8,31,MBO,5.759776294870983,ML-Ops,A,False
106023,Data Engineer,12,36,HBO,7.592640735506277,Generalist,B,False
73397,Staf,3,26,WO,7.1046307274329905,Other,B,False
137597,Staf,8,34,PhD,6.842893150047376,Other,B,False
127734,Staf,2,25,WO,5.778218532621432,Other,B,False
63850,Staf,2,25,PhD,8.285464623405682,Other,B,False
180055,Data Engineer,4,27,MBO,6.216671843936137,Generalist,B,False
33549,Data Scientist,4,35,PhD,6.779581021986294,Agent-based modelling,A,False
161100,DevOps Engineer,7,40,MBO,7.220965887847715,ML-Ops,A,False
69188,Data Scientist,0,23,PhD,8.688846183233991,Agent-based modelling,B,False
64998,Data Scientist,8,36,WO,6.976742838145099,Generalist,B,False
152439,Data Scientist,9,32,HBO,7.571947945745782,Generalist,B,False
77780,Data Engineer,12,47,WO,7.932848603982485,Generalist,B,False
102760,Data Engineer,12,53,HBO,6.931229854888774,Data storage,B,False
236594,Data Engineer,2,50,WO,6.236640021571607,Generalist,B,False
166280,Data Scientist,13,36,HBO,6.190107138962605,Vision,A,False
137838,Data Scientist,6,59,PhD,5.794312147887495,Generalist,B,False
34511,Staf,7,39,MBO,7.467453400640087,Other,B,False
49181,Data Scientist,7,36,PhD,6.226251950542601,Structured data,B,False
90010,DevOps Engineer,4,27,WO,7.262213876352709,ML-Ops,A,False
193089,Data Scientist,4,43,HBO,6.808238333238882,Generalist,B,False
199854,Data Engineer,9,32,PhD,6.93572881285173,Generalist,B,False
107380,Data Scientist,7,30,HBO,6.838651573676471,NLP,C,False
197742,Data Engineer,11,34,WO,6.639933456158071,Data storage,B,False
125389,DevOps Engineer,0,35,PhD,6.002812956032361,ML-Ops,B,False
108126,DevOps Engineer,12,46,MBO,7.731358233694182,ML-Ops,A,False
231695,Data Scientist,4,32,MBO,7.447401842385196,NLP,B,False
212499,Staf,13,42,HBO,6.880633345294888,Other,B,False
22196,DevOps Engineer,1,27,PhD,7.438805140069347,ML-Ops,B,False
154351,Data Engineer,3,28,PhD,6.1942971391696275,Generalist,B,False
151936,DevOps Engineer,9,37,PhD,8.097828151134943,ML-Ops,B,False
71113,Data Scientist,5,30,WO,8.49629868918025,Generalist,B,False
177838,Data Scientist,7,32,PhD,7.5539161582156185,Agent-based modelling,B,False
76686,DevOps Engineer,10,46,MBO,6.703636418670193,ML-Ops,B,False
16364,DevOps Engineer,0,32,HBO,8.75003940079094,ML-Ops,A,False
88285,Data Scientist,1,24,MBO,7.770974354311849,Generalist,A,False
83047,DevOps Engineer,13,41,HBO,6.410965072046508,ML-Ops,B,False
225964,Staf,10,55,MBO,7.292172225979732,Other,A,False
168678,Data Scientist,6,29,WO,9.914217779757083,NLP,B,False
138003,Staf,1,25,HBO,7.159557095324074,Other,B,False
162738,Data Scientist,18,41,HBO,6.309270351232128,Agent-based modelling,B,False
132726,Data Scientist,4,31,HBO,6.206317996922923,Generalist,A,False
93181,Data Engineer,5,36,MBO,8.791747281594542,Generalist,A,False
10212,Data Engineer,2,25,WO,7.5715628748047505,Data pipelines,B,False
86891,Data Scientist,10,33,HBO,7.4698644162262156,Generalist,B,False
118566,Data Scientist,0,31,HBO,7.804141150207503,Vision,A,False
166614,Data Engineer,7,30,MBO,6.152482963047117,Data pipelines,B,False
39984,Staf,8,35,HBO,7.208905684036456,Other,C,False
131866,Data Scientist,7,38,WO,6.79592354258713,Geo,A,False
46270,Data Engineer,7,34,HBO,8.857348980607949,Data storage,B,False
145224,Staf,10,35,MBO,7.204512973197041,Other,B,False
114478,Data Scientist,1,31,WO,7.382244128781603,Geo,B,False
175742,Staf,7,34,HBO,5.752201188526529,Other,A,False
125132,DevOps Engineer,1,30,WO,6.52864609661393,ML-Ops,B,False
80491,Staf,10,34,PhD,7.015041050693827,Other,C,False
227961,DevOps Engineer,9,37,WO,8.322442498861546,ML-Ops,B,False
189124,DevOps Engineer,8,40,WO,6.940053700081944,ML-Ops,B,False
76539,Data Scientist,8,34,WO,9.18961522372685,NLP,B,False
119869,DevOps Engineer,0,25,HBO,8.185636044169978,ML-Ops,B,False
128330,Data Scientist,6,36,MBO,5.929169729718397,Agent-based modelling,B,False
197894,Data Scientist,9,32,WO,7.198958409040896,Agent-based modelling,B,False
232591,DevOps Engineer,0,23,MBO,6.209807805316029,ML-Ops,A,False
119117,DevOps Engineer,0,37,MBO,6.93729367689697,ML-Ops,B,False
239766,Data Scientist,13,47,MBO,6.104204863627269,NLP,B,False
119420,Data Engineer,6,29,PhD,6.7058234897644216,Data storage,B,False
209276,Data Engineer,2,38,PhD,8.371349157057097,Generalist,B,False
136247,Data Scientist,7,41,PhD,6.0857463545815556,NLP,B,False
49834,Data Engineer,4,34,HBO,5.316031894120821,Data storage,B,False
186829,Staf,4,36,WO,6.664053256872607,Other,C,False
216800,Staf,3,27,HBO,5.842213658074465,Other,B,False
131762,Data Engineer,12,35,HBO,7.643751269588721,Data pipelines,C,False
226709,Data Engineer,3,26,HBO,8.126328960578586,Generalist,B,False
82681,Data Engineer,12,40,MBO,6.4426377246395266,Data storage,B,False
88507,Data Engineer,6,41,MBO,6.6155056146292415,Generalist,A,False
14011,Data Scientist,11,34,PhD,7.1341620336027445,Agent-based modelling,B,False
27725,Staf,11,35,PhD,6.746062040701477,Other,C,False
220592,Data Engineer,1,50,PhD,8.634641326771757,Data pipelines,A,False
140451,Data Engineer,12,43,MBO,6.701649307895742,Data pipelines,B,False
97591,DevOps Engineer,4,29,HBO,7.884982770586898,ML-Ops,A,False
170400,Staf,10,36,MBO,7.443976579932727,Other,C,False
239135,DevOps Engineer,5,34,HBO,6.5050931138146995,ML-Ops,B,False
123436,Data Engineer,4,27,PhD,8.228679538619675,Data pipelines,B,False
173272,Data Scientist,6,33,HBO,7.7077671809118025,Geo,B,False
72338,Data Scientist,4,43,HBO,7.950008664380108,Generalist,A,False
29065,Staf,7,40,PhD,7.690808714851275,Other,B,False
15526,Data Scientist,14,51,PhD,7.380149965638689,Generalist,B,False
76976,Data Scientist,8,39,PhD,5.720691244693975,Vision,B,False
212620,Staf,6,45,MBO,8.806706077915283,Other,B,False
172439,Data Scientist,2,34,MBO,7.021423938809089,Generalist,A,False
79843,Data Scientist,5,44,HBO,7.152542980027557,Generalist,B,False
58566,Data Engineer,6,29,HBO,7.934755745380985,Generalist,A,False
20079,DevOps Engineer,10,44,WO,7.954677446040311,ML-Ops,A,False
168915,Data Scientist,8,31,PhD,4.963367954576048,Generalist,A,False
170717,Staf,10,36,WO,7.353324229364787,Other,C,False
228961,Data Scientist,6,55,HBO,7.7842599053197175,Geo,B,False
162840,DevOps Engineer,3,26,HBO,7.388055877146966,ML-Ops,A,False
52873,DevOps Engineer,4,27,HBO,6.9540929603141715,ML-Ops,B,False
180491,Data Engineer,9,50,PhD,5.932011534736905,Data pipelines,B,False
150205,Data Scientist,10,51,HBO,5.927444637371998,Generalist,B,False
172926,Data Scientist,9,34,MBO,6.7046691221799275,Agent-based modelling,B,False
212424,Data Scientist,4,42,WO,6.410801992874766,Vision,B,False
18354,DevOps Engineer,8,44,WO,8.724614618801752,ML-Ops,B,False
71922,DevOps Engineer,10,42,PhD,6.065533892916321,ML-Ops,B,False
74705,DevOps Engineer,6,48,PhD,7.172661730960801,ML-Ops,B,False
71194,Staf,7,38,MBO,8.09168694802838,Other,C,False
218657,Data Engineer,6,36,MBO,6.0672242099061835,Generalist,B,False
37851,DevOps Engineer,9,56,MBO,5.637814826714378,ML-Ops,B,False
166309,Data Scientist,1,51,PhD,6.845226480967135,Generalist,B,False
13461,Data Scientist,10,35,MBO,6.026467158350345,Generalist,B,False
136645,Data Engineer,9,42,HBO,7.421145546621042,Data pipelines,A,False
17752,Data Scientist,2,28,HBO,7.41856875017692,Agent-based modelling,A,False
143525,Data Scientist,4,34,MBO,6.013718169908274,Generalist,B,False
37804,DevOps Engineer,1,24,HBO,5.950546131780481,ML-Ops,B,False
151057,Data Engineer,13,36,MBO,6.59027966489047,Data pipelines,B,False
134624,Staf,4,27,HBO,5.941325814132007,Other,B,False
163359,Data Scientist,17,40,HBO,4.390439889973948,Agent-based modelling,B,False
180960,Data Scientist,0,36,PhD,6.675964366165564,Structured data,A,False
215322,Data Scientist,5,36,PhD,6.961162563119112,Generalist,B,False
215449,Data Scientist,7,30,MBO,7.059839772177942,Structured data,B,False
21749,Data Engineer,1,24,MBO,6.0622816927776135,Data pipelines,B,False
186066,Data Engineer,8,33,MBO,9.001471281538889,Data storage,B,False
185145,Staf,2,25,WO,7.597107580082081,Other,C,False
102375,Data Engineer,0,57,HBO,7.06457568231255,Data pipelines,B,False
120416,Staf,0,23,HBO,5.9094842137210835,Other,A,False
70056,DevOps Engineer,1,24,MBO,5.5169362542780025,ML-Ops,A,False
85455,Data Scientist,6,41,MBO,7.566799783818679,Agent-based modelling,A,False
103526,Data Scientist,11,45,WO,8.322509707684876,Agent-based modelling,A,False
65046,Staf,6,44,MBO,7.414176221942468,Other,B,False
141494,DevOps Engineer,4,38,WO,7.077219360378682,ML-Ops,B,False
182972,Data Scientist,11,49,MBO,8.112131284432703,Generalist,A,False
230143,DevOps Engineer,0,56,HBO,8.276118255009807,ML-Ops,B,False
237061,Data Scientist,8,42,PhD,6.46812725263249,Agent-based modelling,A,False
95197,Data Engineer,1,24,PhD,6.9369622838134495,Data pipelines,A,False
68745,Data Scientist,4,27,PhD,5.117091579743427,Generalist,A,False
91740,Data Engineer,4,41,HBO,8.668311289484322,Data pipelines,B,False
215120,DevOps Engineer,3,26,HBO,8.611077308364091,ML-Ops,B,False
120263,Data Scientist,9,48,WO,5.948089722104858,Generalist,B,False
33837,Staf,1,22,PhD,7.100647078519118,Other,C,False
66443,Data Engineer,1,22,HBO,8.048123073464245,Generalist,B,False
172594,Staf,15,38,HBO,8.96910677775505,Other,B,False
206795,Data Scientist,2,28,MBO,7.793371692752978,Generalist,B,False
233183,Data Scientist,2,25,HBO,6.701447050024705,Generalist,B,False
46825,Data Scientist,3,43,MBO,8.315378209063098,Generalist,A,False
56128,Data Scientist,5,28,MBO,6.865015525846689,Generalist,A,False
179727,Data Scientist,19,43,WO,6.311703002008401,Generalist,A,False
176684,Data Scientist,1,24,PhD,7.020465244536425,NLP,B,False
95622,Data Scientist,15,43,PhD,6.903916475202651,NLP,B,False
209322,Data Engineer,7,32,HBO,6.096448259448845,Data storage,B,False
41358,Data Scientist,6,29,PhD,5.852674512999765,Vision,B,False
57939,Staf,15,38,WO,6.455322066899232,Other,C,False
124792,Data Scientist,4,44,MBO,7.7664427865510595,Geo,A,False
19559,Data Scientist,11,46,WO,8.511339268722153,NLP,B,False
208166,Staf,7,41,WO,7.804658611158376,Other,B,False
69369,Staf,1,24,WO,6.412555050800971,Other,C,False
219244,DevOps Engineer,9,44,WO,8.527592773060375,ML-Ops,A,False
60328,Data Scientist,11,34,PhD,6.380044740523756,Geo,B,False
13237,Data Engineer,10,33,PhD,7.419846536517536,Generalist,B,False
99879,Data Engineer,0,23,PhD,8.009204739313047,Data storage,A,False
32347,Data Engineer,0,43,MBO,6.8840710912775664,Data storage,B,False
59254,DevOps Engineer,2,42,MBO,7.56260274804672,ML-Ops,B,False
147221,DevOps Engineer,4,27,MBO,7.621144715293887,ML-Ops,B,False
223684,Data Scientist,0,23,HBO,8.287872346778792,Generalist,B,False
55373,DevOps Engineer,6,29,PhD,7.851037577111186,ML-Ops,B,False
87309,Data Engineer,13,40,PhD,8.488378236409677,Data pipelines,A,False
103469,Data Engineer,7,35,PhD,5.838730556699947,Generalist,B,False
98857,DevOps Engineer,9,39,PhD,5.957224557728249,ML-Ops,A,False
237917,Staf,5,28,MBO,5.504156867479598,Other,B,False
49366,Data Scientist,1,24,HBO,8.34516420101703,NLP,A,True
82581,Data Scientist,0,23,PhD,7.938293600796891,Structured data,B,False
36672,Data Scientist,10,33,MBO,6.619803019760757,NLP,B,False
43395,Staf,2,49,WO,6.436868878559881,Other,A,False
225142,Data Scientist,2,34,WO,6.826470246201375,Generalist,B,False
35053,Staf,8,46,MBO,7.844549349715823,Other,B,False
175602,Staf,10,33,PhD,6.378662360548315,Other,A,False
100873,Data Scientist,7,38,HBO,7.6689771614812,Generalist,B,False
80396,Data Scientist,6,35,PhD,6.695681425136281,Generalist,B,False
223379,Data Engineer,6,31,HBO,7.231087657490547,Data storage,A,False
29238,DevOps Engineer,5,34,PhD,6.091151297427847,ML-Ops,B,False
